datetime,day of week,total,Breads,Beverages,Desserts,Product Sold Category,Income Category
2020-03-16 12:46:00,Mon,26800,4,2,0,Bread-Heavy Sales Day,Medium
2019-09-11 13:08:00,Wed,24400,4,1,0,Bread-Heavy Sales Day,Medium
2019-12-04 11:06:00,Wed,20300,3,0,0,Bread-Heavy Sales Day,Medium
2019-11-06 13:23:00,Wed,14800,2,1,0,Bread-Heavy Sales Day,Low
2019-08-28 12:24:00,Wed,18000,3,0,0,Bread-Heavy Sales Day,Low
2020-04-05 15:28:00,Sun,18100,3,0,0,Bread-Heavy Sales Day,Low
2019-07-11 16:10:00,Thur,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-05-01 15:03:00,Fri,14800,2,0,0,Bread-Heavy Sales Day,Low
2019-09-28 12:41:00,Sat,22100,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-24 11:14:00,Sat,23100,5,0,0,Bread-Heavy Sales Day,Medium
2020-03-07 12:59:00,Sat,14800,2,1,0,Bread-Heavy Sales Day,Low
2019-09-04 14:52:00,Wed,25600,4,0,2,Bread-Heavy Sales Day,Medium
2019-08-25 11:53:00,Sun,15300,4,0,0,Bread-Heavy Sales Day,Low
2019-09-15 11:33:00,Sun,24600,4,0,1,Bread-Heavy Sales Day,Medium
2020-01-22 11:09:00,Wed,16100,3,0,0,Bread-Heavy Sales Day,Low
2019-11-23 15:30:00,Sat,22300,4,1,0,Bread-Heavy Sales Day,Medium
2019-12-01 14:29:00,Sun,20800,2,0,1,Bread-Heavy Sales Day,Medium
2020-02-05 14:08:00,Wed,50000,10,0,0,Bread-Heavy Sales Day,Medium
2020-03-20 12:33:00,Fri,16100,3,0,0,Bread-Heavy Sales Day,Low
2019-07-22 12:16:00,Mon,19300,3,0,0,Bread-Heavy Sales Day,Low
2019-10-28 11:17:00,Mon,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-26 13:03:00,Wed,17800,2,0,0,Bread-Heavy Sales Day,Low
2020-02-29 14:25:00,Sat,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-12-26 12:18:00,Thur,26600,3,0,1,Bread-Heavy Sales Day,Medium
2020-02-07 11:51:00,Fri,17800,2,0,0,Bread-Heavy Sales Day,Low
2020-03-02 14:02:00,Mon,21600,4,0,0,Bread-Heavy Sales Day,Medium
2020-01-18 12:31:00,Sat,25800,4,0,0,Bread-Heavy Sales Day,Medium
2020-03-09 12:24:00,Mon,16000,3,1,0,Bread-Heavy Sales Day,Low
2020-01-23 14:08:00,Thur,15000,2,1,0,Bread-Heavy Sales Day,Low
2020-02-14 12:44:00,Fri,27300,4,2,0,Bread-Heavy Sales Day,Medium
2020-03-27 15:48:00,Fri,14000,2,1,0,Bread-Heavy Sales Day,Low
2020-04-17 13:18:00,Fri,15500,3,0,0,Bread-Heavy Sales Day,Low
2019-08-21 12:29:00,Wed,19300,2,1,0,Bread-Heavy Sales Day,Low
2020-01-02 11:22:00,Thur,15000,3,0,0,Bread-Heavy Sales Day,Low
2019-12-21 13:29:00,Sat,18500,5,0,0,Bread-Heavy Sales Day,Low
2019-12-29 13:03:00,Sun,19800,3,1,1,Bread-Heavy Sales Day,Low
2020-03-08 12:03:00,Sun,19600,4,0,0,Bread-Heavy Sales Day,Low
2020-02-05 11:56:00,Wed,27600,5,0,1,Bread-Heavy Sales Day,Medium
2020-04-27 13:35:00,Mon,14000,1,0,0,Bread-Heavy Sales Day,Low
2020-02-22 11:03:00,Sat,14300,2,0,1,Bread-Heavy Sales Day,Low
2019-12-11 14:26:00,Wed,32000,6,0,0,Bread-Heavy Sales Day,Medium
2019-08-05 11:32:00,Mon,17000,1,0,0,Bread-Heavy Sales Day,Low
2019-12-29 13:34:00,Sun,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-02-16 15:17:00,Sun,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-12-29 12:24:00,Sun,23900,5,0,0,Bread-Heavy Sales Day,Medium
2019-09-04 16:28:00,Wed,18600,4,0,0,Bread-Heavy Sales Day,Low
2020-04-06 15:55:00,Mon,27100,5,0,1,Bread-Heavy Sales Day,Medium
2020-02-07 16:41:00,Fri,21800,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-10 11:05:00,Sat,28600,6,0,0,Bread-Heavy Sales Day,Medium
2019-09-22 12:05:00,Sun,17000,2,0,0,Bread-Heavy Sales Day,Low
2019-09-20 11:32:00,Fri,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-10-24 11:53:00,Thur,21800,2,0,0,Bread-Heavy Sales Day,Medium
2020-02-15 17:19:00,Sat,19600,3,0,0,Bread-Heavy Sales Day,Low
2019-08-03 11:53:00,Sat,18800,5,0,0,Bread-Heavy Sales Day,Low
2019-10-24 16:35:00,Thur,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-10-23 11:17:00,Wed,17300,2,0,0,Bread-Heavy Sales Day,Low
2020-04-09 15:44:00,Thur,14300,2,1,0,Bread-Heavy Sales Day,Low
2019-08-21 13:15:00,Wed,17000,3,0,0,Bread-Heavy Sales Day,Low
2020-02-12 11:04:00,Wed,37600,6,0,0,Bread-Heavy Sales Day,Medium
2020-02-27 11:24:00,Thur,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-10-16 13:03:00,Wed,23300,3,1,0,Bread-Heavy Sales Day,Medium
2020-01-22 14:17:00,Wed,18500,2,1,0,Bread-Heavy Sales Day,Low
2019-12-15 12:14:00,Sun,26000,5,0,0,Bread-Heavy Sales Day,Medium
2019-07-21 11:42:00,Sun,17300,3,0,0,Bread-Heavy Sales Day,Low
2019-09-09 14:17:00,Mon,18800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-01 13:23:00,Sun,16300,2,0,0,Bread-Heavy Sales Day,Low
2020-04-02 13:12:00,Thur,23100,3,0,1,Bread-Heavy Sales Day,Medium
2019-10-05 11:03:00,Sat,20900,4,0,0,Bread-Heavy Sales Day,Medium
2019-10-03 14:50:00,Thur,21800,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-05 11:08:00,Wed,20600,4,0,0,Bread-Heavy Sales Day,Medium
2020-03-30 13:25:00,Mon,18800,2,0,0,Bread-Heavy Sales Day,Low
2019-11-14 12:52:00,Thur,16300,3,0,0,Bread-Heavy Sales Day,Low
2019-09-01 11:40:00,Sun,22100,4,0,0,Bread-Heavy Sales Day,Medium
2020-03-12 12:23:00,Thur,20800,3,1,0,Bread-Heavy Sales Day,Medium
2020-02-05 15:58:00,Wed,17300,2,0,1,Bread-Heavy Sales Day,Low
2019-09-09 15:42:00,Mon,21800,5,0,0,Bread-Heavy Sales Day,Medium
2020-01-15 11:04:00,Wed,20300,4,0,0,Bread-Heavy Sales Day,Medium
2019-10-05 14:19:00,Sat,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-20 13:18:00,Thur,15800,2,0,0,Bread-Heavy Sales Day,Low
2020-02-27 15:47:00,Thur,19600,3,0,0,Bread-Heavy Sales Day,Low
2019-08-30 11:18:00,Fri,39300,7,1,0,Bread-Heavy Sales Day,Medium
2019-10-21 11:58:00,Mon,47600,10,0,0,Bread-Heavy Sales Day,Medium
2020-01-09 17:00:00,Thur,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-12 11:49:00,Fri,58000,14,0,0,Bread-Heavy Sales Day,High
2020-02-08 15:24:00,Sat,20800,3,0,1,Bread-Heavy Sales Day,Medium
2019-10-09 11:21:00,Wed,14800,1,0,0,Bread-Heavy Sales Day,Low
2019-11-03 13:33:00,Sun,27900,6,0,0,Bread-Heavy Sales Day,Medium
2020-02-28 11:09:00,Fri,23100,4,0,0,Bread-Heavy Sales Day,Medium
2019-09-29 11:30:00,Sun,17000,1,0,0,Bread-Heavy Sales Day,Low
2019-11-30 11:09:00,Sat,20400,3,1,0,Bread-Heavy Sales Day,Medium
2019-11-08 14:46:00,Fri,15600,2,0,0,Bread-Heavy Sales Day,Low
2019-09-27 13:13:00,Fri,16400,3,0,0,Bread-Heavy Sales Day,Low
2020-02-07 11:14:00,Fri,16300,2,0,1,Bread-Heavy Sales Day,Low
2020-03-23 11:53:00,Mon,14500,3,0,0,Bread-Heavy Sales Day,Low
2020-02-29 14:55:00,Sat,18000,2,0,0,Bread-Heavy Sales Day,Low
2020-02-16 12:41:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-11-01 11:55:00,Fri,23000,4,1,0,Bread-Heavy Sales Day,Medium
2019-07-31 13:29:00,Wed,16100,2,0,1,Bread-Heavy Sales Day,Low
2019-07-29 12:15:00,Mon,18300,3,0,0,Bread-Heavy Sales Day,Low
2020-04-17 16:05:00,Fri,17000,3,0,0,Bread-Heavy Sales Day,Low
2019-11-09 14:06:00,Sat,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-10-05 13:34:00,Sat,15300,2,0,1,Bread-Heavy Sales Day,Low
2019-10-03 12:12:00,Thur,22300,2,1,0,Bread-Heavy Sales Day,Medium
2019-11-23 15:54:00,Sat,19500,5,0,0,Bread-Heavy Sales Day,Low
2020-02-22 12:14:00,Sat,19300,3,1,0,Bread-Heavy Sales Day,Low
2019-07-19 12:36:00,Fri,21800,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-06 12:31:00,Thur,15000,3,1,0,Bread-Heavy Sales Day,Low
2019-11-08 14:12:00,Fri,23300,6,0,0,Bread-Heavy Sales Day,Medium
2020-03-15 14:18:00,Sun,16000,4,0,0,Bread-Heavy Sales Day,Low
2020-02-26 13:08:00,Wed,15300,2,0,1,Bread-Heavy Sales Day,Low
2019-10-14 13:56:00,Mon,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-11-09 16:49:00,Sat,15800,4,0,0,Bread-Heavy Sales Day,Low
2019-08-11 11:50:00,Sun,15300,3,0,0,Bread-Heavy Sales Day,Low
2019-10-07 16:49:00,Mon,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-02-12 17:21:00,Wed,21300,2,0,1,Bread-Heavy Sales Day,Medium
2019-10-13 14:42:00,Sun,22800,4,2,0,Bread-Heavy Sales Day,Medium
2020-02-23 12:27:00,Sun,23100,3,0,1,Bread-Heavy Sales Day,Medium
2019-07-24 14:25:00,Wed,25400,3,0,0,Bread-Heavy Sales Day,Medium
2020-02-12 11:04:00,Wed,15000,3,0,0,Bread-Heavy Sales Day,Low
2020-01-27 13:29:00,Mon,26000,4,0,1,Bread-Heavy Sales Day,Medium
2019-08-30 14:13:00,Fri,16000,3,0,0,Bread-Heavy Sales Day,Low
2020-04-16 11:51:00,Thur,18800,3,0,1,Bread-Heavy Sales Day,Low
2020-04-10 16:13:00,Fri,31600,4,0,1,Bread-Heavy Sales Day,Medium
2020-03-29 12:09:00,Sun,14100,3,0,0,Bread-Heavy Sales Day,Low
2019-10-27 11:51:00,Sun,19800,4,0,0,Bread-Heavy Sales Day,Low
2020-04-02 11:43:00,Thur,22800,3,0,0,Bread-Heavy Sales Day,Medium
2019-09-12 12:00:00,Thur,14300,2,0,0,Bread-Heavy Sales Day,Low
2019-08-21 14:38:00,Wed,23000,2,1,1,Bread-Heavy Sales Day,Medium
2019-09-06 16:29:00,Fri,39700,5,0,2,Bread-Heavy Sales Day,Medium
2019-11-27 13:34:00,Wed,17300,3,0,0,Bread-Heavy Sales Day,Low
2020-03-28 11:14:00,Sat,19300,3,0,0,Bread-Heavy Sales Day,Low
2019-08-01 11:17:00,Thur,13100,2,0,0,Bread-Heavy Sales Day,Low
2020-04-12 14:06:00,Sun,15000,1,0,0,Bread-Heavy Sales Day,Low
2020-03-30 11:22:00,Mon,17300,4,0,0,Bread-Heavy Sales Day,Low
2019-11-16 13:38:00,Sat,21100,5,0,0,Bread-Heavy Sales Day,Medium
2020-02-23 15:07:00,Sun,15800,2,0,0,Bread-Heavy Sales Day,Low
2019-08-19 12:21:00,Mon,15800,5,0,0,Bread-Heavy Sales Day,Low
2019-08-08 13:36:00,Thur,33200,6,0,2,Bread-Heavy Sales Day,Medium
2020-04-06 16:41:00,Mon,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-11-02 14:19:00,Sat,22300,3,0,1,Bread-Heavy Sales Day,Medium
2019-10-24 11:06:00,Thur,15100,2,0,1,Bread-Heavy Sales Day,Low
2020-02-06 11:05:00,Thur,14500,3,0,0,Bread-Heavy Sales Day,Low
2019-12-13 14:21:00,Fri,14800,2,1,0,Bread-Heavy Sales Day,Low
2020-04-29 13:15:00,Wed,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-19 12:12:00,Wed,24600,3,0,0,Bread-Heavy Sales Day,Medium
2020-01-11 13:03:00,Sat,20600,4,0,0,Bread-Heavy Sales Day,Medium
2019-09-19 12:47:00,Thur,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-10-21 11:34:00,Mon,22800,4,0,0,Bread-Heavy Sales Day,Medium
2019-09-09 14:49:00,Mon,24100,3,0,0,Bread-Heavy Sales Day,Medium
2019-07-22 14:47:00,Mon,26000,5,0,0,Bread-Heavy Sales Day,Medium
2019-09-30 13:43:00,Mon,27600,6,0,0,Bread-Heavy Sales Day,Medium
2020-03-23 13:12:00,Mon,18600,4,0,0,Bread-Heavy Sales Day,Low
2019-09-30 12:47:00,Mon,17300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-03 11:06:00,Sat,16800,5,0,0,Bread-Heavy Sales Day,Low
2020-02-22 12:25:00,Sat,16300,3,0,0,Bread-Heavy Sales Day,Low
2019-10-11 14:29:00,Fri,15500,3,1,0,Bread-Heavy Sales Day,Low
2020-03-02 14:00:00,Mon,15300,2,1,0,Bread-Heavy Sales Day,Low
2020-01-16 11:28:00,Thur,18800,3,0,1,Bread-Heavy Sales Day,Low
2020-01-17 11:46:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-17 14:29:00,Mon,20300,3,0,0,Bread-Heavy Sales Day,Medium
2019-11-16 16:13:00,Sat,19100,3,0,0,Bread-Heavy Sales Day,Low
2019-12-04 13:33:00,Wed,16100,2,0,0,Bread-Heavy Sales Day,Low
2019-11-17 16:45:00,Sun,14500,2,1,0,Bread-Heavy Sales Day,Low
2020-02-26 12:01:00,Wed,23300,4,0,0,Bread-Heavy Sales Day,Medium
2019-12-01 12:55:00,Sun,19000,4,1,0,Bread-Heavy Sales Day,Low
2020-01-15 11:08:00,Wed,17300,4,0,0,Bread-Heavy Sales Day,Low
2019-07-24 13:24:00,Wed,18800,3,1,0,Bread-Heavy Sales Day,Low
2019-10-13 13:07:00,Sun,17300,3,0,1,Bread-Heavy Sales Day,Low
2019-12-28 13:12:00,Sat,18800,2,1,0,Bread-Heavy Sales Day,Low
2019-07-22 12:41:00,Mon,18300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-01 12:24:00,Thur,32600,6,0,1,Bread-Heavy Sales Day,Medium
2019-12-07 13:39:00,Sat,30800,5,0,0,Bread-Heavy Sales Day,Medium
2020-03-15 12:03:00,Sun,20500,5,0,0,Bread-Heavy Sales Day,Medium
2020-02-26 12:34:00,Wed,22000,3,0,0,Bread-Heavy Sales Day,Medium
2019-09-09 13:01:00,Mon,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-17 11:03:00,Sat,18300,2,1,0,Bread-Heavy Sales Day,Low
2019-08-30 15:39:00,Fri,15500,2,0,0,Bread-Heavy Sales Day,Low
2019-07-19 15:33:00,Fri,35900,8,0,0,Bread-Heavy Sales Day,Medium
2019-11-17 11:07:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-10-09 11:18:00,Wed,16100,2,0,0,Bread-Heavy Sales Day,Low
2019-08-18 13:29:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-12 11:03:00,Thur,22800,2,1,0,Bread-Heavy Sales Day,Medium
2020-03-08 11:19:00,Sun,19000,3,0,0,Bread-Heavy Sales Day,Low
2019-09-12 13:43:00,Thur,15800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-26 14:25:00,Mon,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-10-14 13:47:00,Mon,18300,2,0,0,Bread-Heavy Sales Day,Low
2020-02-26 13:38:00,Wed,20800,2,1,0,Bread-Heavy Sales Day,Medium
2019-10-12 12:38:00,Sat,15800,1,0,0,Bread-Heavy Sales Day,Low
2019-07-26 11:23:00,Fri,73200,16,0,0,Bread-Heavy Sales Day,High
2020-02-17 13:05:00,Mon,20300,2,1,0,Bread-Heavy Sales Day,Medium
2019-11-24 12:21:00,Sun,20800,3,0,1,Bread-Heavy Sales Day,Medium
2020-01-12 17:05:00,Sun,21300,3,0,1,Bread-Heavy Sales Day,Medium
2020-03-30 16:22:00,Mon,35300,7,0,0,Bread-Heavy Sales Day,Medium
2020-03-06 14:34:00,Fri,18800,3,1,0,Bread-Heavy Sales Day,Low
2019-11-24 13:00:00,Sun,17300,3,0,0,Bread-Heavy Sales Day,Low
2020-05-01 11:47:00,Fri,19800,3,1,0,Bread-Heavy Sales Day,Low
2019-09-23 15:25:00,Mon,24900,3,0,0,Bread-Heavy Sales Day,Medium
2019-07-24 17:20:00,Wed,15000,2,0,0,Bread-Heavy Sales Day,Low
2019-07-27 14:05:00,Sat,32600,5,2,1,Bread-Heavy Sales Day,Medium
2020-02-22 11:39:00,Sat,21200,4,0,0,Bread-Heavy Sales Day,Medium
2020-04-10 11:45:00,Fri,20500,4,0,0,Bread-Heavy Sales Day,Medium
2019-07-25 16:03:00,Thur,20000,2,1,0,Bread-Heavy Sales Day,Medium
2019-10-25 14:16:00,Fri,18600,3,1,0,Bread-Heavy Sales Day,Low
2019-12-29 11:34:00,Sun,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-07-14 12:59:00,Sun,18300,2,0,0,Bread-Heavy Sales Day,Low
2020-03-22 12:43:00,Sun,15100,2,0,0,Bread-Heavy Sales Day,Low
2019-11-03 12:01:00,Sun,33700,5,1,2,Bread-Heavy Sales Day,Medium
2020-03-05 14:26:00,Thur,14300,2,0,0,Bread-Heavy Sales Day,Low
2020-04-15 12:36:00,Wed,14300,2,1,0,Bread-Heavy Sales Day,Low
2019-12-30 11:44:00,Mon,15300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-24 11:42:00,Sat,14300,2,1,0,Bread-Heavy Sales Day,Low
2020-04-02 13:58:00,Thur,20600,4,0,0,Bread-Heavy Sales Day,Medium
2020-03-13 12:25:00,Fri,14800,1,0,0,Bread-Heavy Sales Day,Low
2020-02-24 15:55:00,Mon,19300,4,0,0,Bread-Heavy Sales Day,Low
2019-10-17 13:50:00,Thur,32300,5,2,0,Bread-Heavy Sales Day,Medium
2020-01-03 16:25:00,Fri,15100,2,0,1,Bread-Heavy Sales Day,Low
2019-10-07 13:31:00,Mon,15100,2,0,1,Bread-Heavy Sales Day,Low
2019-07-20 13:44:00,Sat,18600,3,0,0,Bread-Heavy Sales Day,Low
2020-01-02 12:50:00,Thur,29300,3,0,0,Bread-Heavy Sales Day,Medium
2020-02-09 11:09:00,Sun,18300,4,0,0,Bread-Heavy Sales Day,Low
2020-01-30 15:15:00,Thur,21100,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-24 14:36:00,Mon,22600,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-14 13:06:00,Fri,16300,3,0,0,Bread-Heavy Sales Day,Low
2020-04-16 11:46:00,Thur,19300,2,1,0,Bread-Heavy Sales Day,Low
2019-10-25 12:31:00,Fri,14300,2,1,0,Bread-Heavy Sales Day,Low
2019-09-09 15:42:00,Mon,20400,3,0,0,Bread-Heavy Sales Day,Medium
2020-04-10 17:24:00,Fri,18600,3,0,0,Bread-Heavy Sales Day,Low
2020-03-11 12:05:00,Wed,26100,6,0,0,Bread-Heavy Sales Day,Medium
2020-01-03 11:14:00,Fri,15500,2,0,0,Bread-Heavy Sales Day,Low
2020-01-05 17:25:00,Sun,19600,3,0,0,Bread-Heavy Sales Day,Low
2020-03-09 14:05:00,Mon,18000,3,0,0,Bread-Heavy Sales Day,Low
2020-04-04 16:11:00,Sat,16800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-09 12:47:00,Mon,15600,2,1,0,Bread-Heavy Sales Day,Low
2019-08-14 12:15:00,Wed,16400,3,0,0,Bread-Heavy Sales Day,Low
2020-03-29 13:04:00,Sun,29600,6,0,0,Bread-Heavy Sales Day,Medium
2019-08-05 14:53:00,Mon,16300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-15 12:18:00,Thur,16400,3,0,0,Bread-Heavy Sales Day,Low
2020-03-02 12:28:00,Mon,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-11-08 12:56:00,Fri,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-09-02 15:13:00,Mon,23500,6,1,0,Bread-Heavy Sales Day,Medium
2019-09-15 13:08:00,Sun,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-02-29 12:49:00,Sat,18500,2,0,0,Bread-Heavy Sales Day,Low
2019-09-30 13:03:00,Mon,18600,4,0,0,Bread-Heavy Sales Day,Low
2019-08-14 11:03:00,Wed,17800,5,0,0,Bread-Heavy Sales Day,Low
2020-04-09 13:25:00,Thur,14100,3,0,0,Bread-Heavy Sales Day,Low
2020-01-03 14:18:00,Fri,18000,4,0,0,Bread-Heavy Sales Day,Low
2019-09-11 14:48:00,Wed,16300,3,0,0,Bread-Heavy Sales Day,Low
2020-03-08 16:19:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-09-25 15:39:00,Wed,17800,2,0,0,Bread-Heavy Sales Day,Low
2020-01-19 12:52:00,Sun,32100,5,2,0,Bread-Heavy Sales Day,Medium
2020-05-01 11:09:00,Fri,31600,4,0,0,Bread-Heavy Sales Day,Medium
2019-09-11 14:57:00,Wed,24600,4,0,1,Bread-Heavy Sales Day,Medium
2020-02-15 11:07:00,Sat,25000,7,0,0,Bread-Heavy Sales Day,Medium
2019-10-20 14:59:00,Sun,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-10-26 11:03:00,Sat,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-01-02 14:16:00,Thur,16500,1,0,0,Bread-Heavy Sales Day,Low
2019-11-24 13:44:00,Sun,20300,4,0,0,Bread-Heavy Sales Day,Medium
2020-01-22 12:04:00,Wed,20300,3,1,0,Bread-Heavy Sales Day,Medium
2019-09-06 12:09:00,Fri,15300,3,0,0,Bread-Heavy Sales Day,Low
2019-10-14 15:21:00,Mon,28500,3,0,0,Bread-Heavy Sales Day,Medium
2020-02-24 11:07:00,Mon,29900,5,1,0,Bread-Heavy Sales Day,Medium
2020-04-20 12:13:00,Mon,20000,3,0,0,Bread-Heavy Sales Day,Medium
2020-02-02 12:06:00,Sun,21400,3,0,0,Bread-Heavy Sales Day,Medium
2020-04-25 11:16:00,Sat,30800,6,0,0,Bread-Heavy Sales Day,Medium
2020-01-19 11:05:00,Sun,19300,4,0,0,Bread-Heavy Sales Day,Low
2019-12-08 11:50:00,Sun,18000,3,0,0,Bread-Heavy Sales Day,Low
2019-07-21 13:37:00,Sun,19300,2,0,0,Bread-Heavy Sales Day,Low
2019-11-06 11:47:00,Wed,24600,3,0,1,Bread-Heavy Sales Day,Medium
2020-01-02 11:23:00,Thur,20300,4,0,0,Bread-Heavy Sales Day,Medium
2019-12-09 11:31:00,Mon,14800,2,0,0,Bread-Heavy Sales Day,Low
2019-11-28 11:48:00,Thur,38600,8,0,0,Bread-Heavy Sales Day,Medium
2019-10-17 11:47:00,Thur,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-03-29 13:16:00,Sun,18600,4,0,0,Bread-Heavy Sales Day,Low
2019-12-06 11:49:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-31 13:19:00,Wed,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-09-05 14:30:00,Thur,29200,5,0,0,Bread-Heavy Sales Day,Medium
2020-02-16 12:07:00,Sun,41800,11,0,0,Bread-Heavy Sales Day,Medium
2019-07-27 12:07:00,Sat,33200,4,0,2,Bread-Heavy Sales Day,Medium
2019-07-25 14:12:00,Thur,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-03-08 12:52:00,Sun,21300,3,0,0,Bread-Heavy Sales Day,Medium
2020-01-09 11:12:00,Thur,35700,7,0,0,Bread-Heavy Sales Day,Medium
2020-03-18 14:31:00,Wed,16100,2,0,0,Bread-Heavy Sales Day,Low
2020-02-26 13:28:00,Wed,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-23 12:38:00,Sun,18800,2,1,0,Bread-Heavy Sales Day,Low
2020-02-12 14:35:00,Wed,55200,9,0,0,Bread-Heavy Sales Day,High
2019-07-26 14:56:00,Fri,16100,3,0,0,Bread-Heavy Sales Day,Low
2019-09-12 12:01:00,Thur,19800,3,1,0,Bread-Heavy Sales Day,Low
2019-12-21 11:04:00,Sat,15100,2,0,1,Bread-Heavy Sales Day,Low
2019-10-07 12:00:00,Mon,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-04-02 11:06:00,Thur,16000,4,0,0,Bread-Heavy Sales Day,Low
2019-11-02 12:44:00,Sat,17500,2,1,0,Bread-Heavy Sales Day,Low
2020-02-27 11:15:00,Thur,23300,4,0,1,Bread-Heavy Sales Day,Medium
2019-11-03 15:06:00,Sun,14500,2,0,0,Bread-Heavy Sales Day,Low
2020-04-26 12:02:00,Sun,23600,4,0,0,Bread-Heavy Sales Day,Medium
2019-07-13 16:32:00,Sat,22300,3,0,0,Bread-Heavy Sales Day,Medium
2019-08-14 11:31:00,Wed,22300,3,0,0,Bread-Heavy Sales Day,Medium
2019-12-19 13:21:00,Thur,14300,3,0,1,Bread-Heavy Sales Day,Low
2020-03-12 15:17:00,Thur,22800,4,1,0,Bread-Heavy Sales Day,Medium
2019-10-28 13:45:00,Mon,26600,5,1,0,Bread-Heavy Sales Day,Medium
2020-04-06 11:54:00,Mon,18300,4,0,0,Bread-Heavy Sales Day,Low
2020-03-09 11:23:00,Mon,21300,2,1,0,Bread-Heavy Sales Day,Medium
2019-07-27 11:29:00,Sat,18800,3,1,0,Bread-Heavy Sales Day,Low
2020-02-03 16:42:00,Mon,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-12-11 14:08:00,Wed,17300,3,0,0,Bread-Heavy Sales Day,Low
2020-01-12 14:31:00,Sun,14500,2,1,0,Bread-Heavy Sales Day,Low
2019-08-03 13:06:00,Sat,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-07-20 13:19:00,Sat,20500,3,0,0,Bread-Heavy Sales Day,Medium
2020-01-03 11:59:00,Fri,16300,3,0,0,Bread-Heavy Sales Day,Low
2019-12-01 12:35:00,Sun,23000,4,1,0,Bread-Heavy Sales Day,Medium
2019-08-04 11:02:00,Sun,34800,5,2,0,Bread-Heavy Sales Day,Medium
2020-03-05 15:56:00,Thur,20600,4,0,0,Bread-Heavy Sales Day,Medium
2020-04-04 13:02:00,Sat,27800,5,0,1,Bread-Heavy Sales Day,Medium
2020-04-30 15:01:00,Thur,18800,3,1,0,Bread-Heavy Sales Day,Low
2019-09-14 11:35:00,Sat,25400,5,0,0,Bread-Heavy Sales Day,Medium
2020-04-12 12:19:00,Sun,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-11-28 14:28:00,Thur,15100,3,0,0,Bread-Heavy Sales Day,Low
2019-11-02 14:38:00,Sat,16300,3,1,0,Bread-Heavy Sales Day,Low
2019-10-04 12:29:00,Fri,15100,2,0,0,Bread-Heavy Sales Day,Low
2020-01-04 17:23:00,Sat,16500,5,0,0,Bread-Heavy Sales Day,Low
2019-08-02 12:21:00,Fri,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-10-26 11:54:00,Sat,25800,4,1,0,Bread-Heavy Sales Day,Medium
